key_0,cust_number,Notes,buisness_year,total_open_amount,due_term,baseline_create_date_day,due_in_date_day,baseline_create_date_month,due_in_date_month,due_in_date_year,document_create_date.1_day,document_create_date.1_month,document_create_date.1_year,business_code_enc,cust_payment_terms_enc,document_type_enc,Predicted_delay,due_in_date,predicted_payment_date,BUCKET_DAYS,bucket_id,name_customer,invoice_id
159,200707822,Lorem,2020,135622.68,15,3,18,5,5,2020,3,5,2020,1,15,0,1,2020-05-18,2020-05-19,(0-15) Days,1,PUBLI foundation,1930844199.0
160,200769623,Lorem,2020,11601.6,15,21,5,3,4,2020,21,3,2020,1,28,0,1,2020-04-05,2020-04-06,(0-15) Days,1,WAL-MAR ,1930676205.0
161,200729942,Lorem,2020,41065.21,15,1,16,4,4,2020,1,4,2020,1,15,0,1,2020-04-16,2020-04-17,(0-15) Days,1,SA trust,1930731013.0
162,200148860,Lorem,2020,45568.27,15,23,8,4,5,2020,23,4,2020,1,15,0,1,2020-05-08,2020-05-09,(0-15) Days,1,DOLLA us,1930818448.0
163,200769623,Lorem,2020,26229.66,15,2,17,4,4,2020,2,4,2020,1,28,0,1,2020-04-17,2020-04-18,(0-15) Days,1,WAL-MAR ,1930730741.0
164,200769623,Lorem,2020,13740.29,15,7,22,3,3,2020,7,3,2020,1,28,0,1,2020-03-22,2020-03-23,(0-15) Days,1,WAL-MAR corp,1930605196.0
165,200794332,Lorem,2020,14204.38,15,20,4,3,4,2020,20,3,2020,1,17,0,1,2020-04-04,2020-04-05,(0-15) Days,1,COST foundation,1930666533.0
166,200769623,Lorem,2020,15950.55,15,6,21,3,3,2020,6,3,2020,1,28,0,1,2020-03-21,2020-03-22,(0-15) Days,1,WAL-MAR in,1930612823.0
167,200705742,Lorem,2020,42952.65,34,13,17,4,5,2020,13,4,2020,1,16,0,1,2020-05-17,2020-05-18,(0-15) Days,1,DOT associates,1930779644.0
168,13,Lorem,2020,3698.2,0,13,13,3,3,2020,13,3,2020,1,43,0,11,2020-03-13,2020-03-24,(0-15) Days,1,KRAFT F co,1930649270.0
169,100031704,Lorem,2020,59093.4,15,16,1,4,5,2020,16,4,2020,1,15,0,1,2020-05-01,2020-05-02,(0-15) Days,1,DELHAIZE co,1930794681.0
170,200769623,Lorem,2020,17567.12,15,17,1,3,4,2020,17,3,2020,1,28,0,1,2020-04-01,2020-04-02,(0-15) Days,1,WAL-MAR corporation,1930654928.0
171,200786288,Lorem,2020,64505.63,15,19,4,4,5,2020,19,4,2020,1,20,0,1,2020-05-04,2020-05-05,(0-15) Days,1,FAMILY ,1930799631.0
172,200761734,Lorem,2020,41381.03,15,26,10,3,4,2020,26,3,2020,1,15,0,1,2020-04-10,2020-04-11,(0-15) Days,1,H E BUT corporation,1930705493.0
173,200722444,Lorem,2020,240.48,15,5,20,5,5,2020,5,5,2020,1,15,0,1,2020-05-20,2020-05-21,(0-15) Days,1,PERFOR corp,1930843884.0
174,200794332,Lorem,2020,1715.7,65,4,8,3,5,2020,4,3,2020,1,27,0,-21,2020-05-08,2020-04-17,(< 0) Days,0,COST associates,1930597583.0
175,200772670,Lorem,2020,22049.72,15,6,21,4,4,2020,6,4,2020,1,33,0,1,2020-04-21,2020-04-22,(0-15) Days,1,ASSOCIAT foundation,1930756831.0
176,200769623,Lorem,2020,32651.14,15,16,1,4,5,2020,16,4,2020,1,28,0,1,2020-05-01,2020-05-02,(0-15) Days,1,WAL-MAR corp,1930793950.0
177,200761734,Lorem,2020,42800.12,15,14,29,4,4,2020,14,4,2020,1,15,0,1,2020-04-29,2020-04-30,(0-15) Days,1,H E BUT in,1930782287.0
178,100031704,Lorem,2020,2394.17,65,21,25,4,6,2020,21,4,2020,1,27,0,-30,2020-06-25,2020-05-26,(< 0) Days,0,DELHAIZE in,1930802892.0
179,200769623,Lorem,2020,32350.62,15,12,27,4,4,2020,12,4,2020,1,28,0,1,2020-04-27,2020-04-28,(0-15) Days,1,WAL-MAR trust,1930778918.0
180,200707822,Lorem,2020,101359.4,15,30,15,4,5,2020,30,4,2020,1,15,0,1,2020-05-15,2020-05-16,(0-15) Days,1,PUBLI ,1930837408.0
181,200752302,Lorem,2020,20213.77,15,18,2,3,4,2020,18,3,2020,1,15,0,1,2020-04-02,2020-04-03,(0-15) Days,1,KROGER corporation,1930658226.0
182,200592182,Lorem,2020,16092.97,23,1,24,5,5,2020,8,5,2020,1,32,0,1,2020-05-24,2020-05-25,(0-15) Days,1,DECA us,1930878498.0
183,100031704,Lorem,2020,51395.2,15,22,7,4,5,2020,22,4,2020,1,15,0,1,2020-05-07,2020-05-08,(0-15) Days,1,DELHAIZE us,1930815996.0
184,200750051,Lorem,2020,154436.77,15,26,10,3,4,2020,26,3,2020,1,15,0,1,2020-04-10,2020-04-11,(0-15) Days,1,ALBER us,1930699756.0
185,200744019,Lorem,2020,5773.73,15,26,10,3,4,2020,26,3,2020,1,15,0,1,2020-04-10,2020-04-11,(0-15) Days,1,TARG foundation,1930703781.0
186,200762301,Lorem,2020,18148.26,15,28,12,3,4,2020,28,3,2020,1,20,0,1,2020-04-12,2020-04-13,(0-15) Days,1,C&S WH co,1930711137.0
187,200707822,Lorem,2020,77422.77,15,30,14,3,4,2020,30,3,2020,1,15,0,1,2020-04-14,2020-04-15,(0-15) Days,1,PUBLI ,1930716335.0
188,200769623,Lorem,2020,471.56,15,21,5,3,4,2020,21,3,2020,1,28,0,1,2020-04-05,2020-04-06,(0-15) Days,1,WAL-MAR foundation,1930681366.0
189,200704858,Lorem,2020,140494.5,15,21,5,3,4,2020,21,3,2020,1,15,0,1,2020-04-05,2020-04-06,(0-15) Days,1,WAKE co,1930674761.0
190,200769623,Lorem,2020,21043.88,15,29,15,2,3,2020,29,2,2020,1,28,0,1,2020-03-15,2020-03-16,(0-15) Days,1,WAL-MAR ,1930582026.0
191,200769623,Lorem,2020,49690.19,15,24,8,3,4,2020,24,3,2020,1,28,0,1,2020-04-08,2020-04-09,(0-15) Days,1,WAL-MAR llc,1930700511.0
192,200794332,Lorem,2020,8793.09,15,13,28,4,4,2020,13,4,2020,1,17,0,1,2020-04-28,2020-04-29,(0-15) Days,1,COST trust,1930774618.0
193,200769623,Lorem,2020,45155.96,15,6,21,4,4,2020,6,4,2020,1,28,0,1,2020-04-21,2020-04-22,(0-15) Days,1,WAL-MAR corp,1930747132.0
194,200762301,Lorem,2020,3086.61,65,16,20,3,5,2020,16,3,2020,1,27,0,-21,2020-05-20,2020-04-29,(< 0) Days,0,C&S WH systems,1930651410.0
195,200769623,Lorem,2020,54437.95,15,9,24,5,5,2020,9,5,2020,1,28,0,1,2020-05-24,2020-05-25,(0-15) Days,1,WAL-MAR in,1930882581.0
196,200375184,Lorem,2020,43527.03,15,9,24,3,3,2020,9,3,2020,1,15,0,1,2020-03-24,2020-03-25,(0-15) Days,1,KAST  co,1930622296.0
197,200769623,Lorem,2020,14725.19,15,27,12,4,5,2020,27,4,2020,1,28,0,1,2020-05-12,2020-05-13,(0-15) Days,1,WAL-MAR corporation,1930828138.0
198,100043883,Lorem,2020,22900.43,0,10,10,4,4,2020,10,4,2020,1,18,0,1,2020-04-10,2020-04-11,(0-15) Days,1,PACIFIC in,1930773827.0
199,200705742,Lorem,2020,15440.6,15,16,31,3,3,2020,16,3,2020,1,15,0,1,2020-03-31,2020-04-01,(0-15) Days,1,DOT us,1930662025.0
200,200833713,Lorem,2020,5273.59,20,18,7,3,4,2020,18,3,2020,1,22,0,1,2020-04-07,2020-04-08,(0-15) Days,1,JETRO ,1930669189.0
201,200739006,Lorem,2020,40478.95,15,1,16,4,4,2020,1,4,2020,1,15,0,1,2020-04-16,2020-04-17,(0-15) Days,1,AL ,1930723519.0
202,200707822,Lorem,2020,121708.21,15,5,20,4,4,2020,5,4,2020,1,15,0,1,2020-04-20,2020-04-21,(0-15) Days,1,PUBLI associates,1930750015.0
203,200769623,Lorem,2020,2228.32,15,31,15,3,4,2020,31,3,2020,1,28,0,1,2020-04-15,2020-04-16,(0-15) Days,1,WAL-MAR us,1930720713.0
204,200592182,Lorem,2020,48679.68,10,1,11,4,4,2020,16,4,2020,1,30,0,1,2020-04-11,2020-04-12,(0-15) Days,1,DECA us,1930789841.0
205,200744019,Lorem,2020,7616.92,15,18,3,4,5,2020,18,4,2020,1,15,0,1,2020-05-03,2020-05-04,(0-15) Days,1,TARG foundation,1930796219.0
206,200741831,Lorem,2020,36623.85,15,15,30,4,4,2020,15,4,2020,1,15,0,1,2020-04-30,2020-05-01,(0-15) Days,1,SUPE in,1930783148.0
207,200769623,Lorem,2020,67862.81,15,28,12,3,4,2020,28,3,2020,1,28,0,1,2020-04-12,2020-04-13,(0-15) Days,1,WAL-MAR ,1930710281.0
208,200769623,Lorem,2020,14272.41,15,9,24,3,3,2020,9,3,2020,1,28,0,1,2020-03-24,2020-03-25,(0-15) Days,1,WAL-MAR systems,1930624203.0
209,200020431,Lorem,2020,7603.47,7,16,23,4,4,2020,23,4,2020,1,29,0,1,2020-04-23,2020-04-24,(0-15) Days,1,DEC corp,1930818345.0
210,200704858,Lorem,2020,44973.3,15,5,20,3,3,2020,5,3,2020,1,15,0,1,2020-03-20,2020-03-21,(0-15) Days,1,WAKE in,1930598632.0
211,200732755,Lorem,2020,54246.92,15,3,18,5,5,2020,3,5,2020,1,15,0,1,2020-05-18,2020-05-19,(0-15) Days,1,KROGER trust,1930853611.0
212,200418007,Lorem,2020,201.6,65,19,23,3,5,2020,19,3,2020,1,27,0,-30,2020-05-23,2020-04-23,(< 0) Days,0,AM co,1930660648.0
213,200782669,Lorem,2020,1895.78,15,17,1,3,4,2020,17,3,2020,1,15,0,1,2020-04-01,2020-04-02,(0-15) Days,1,SYGMA ,1930652489.0
214,200726979,Lorem,2020,1794.5,15,4,19,4,4,2020,4,4,2020,1,15,0,1,2020-04-19,2020-04-20,(0-15) Days,1,BJ'S  trust,1930741071.0
215,100032505,Lorem,2020,5309.64,15,10,25,4,4,2020,10,4,2020,1,15,0,1,2020-04-25,2020-04-26,(0-15) Days,1,KEHE associates,1930732513.0
216,200769623,Lorem,2020,41794.29,15,10,25,5,5,2020,10,5,2020,1,28,0,1,2020-05-25,2020-05-26,(0-15) Days,1,WAL-MAR ,1930885618.0
217,200780383,Lorem,2020,12006.7,15,9,24,4,4,2020,9,4,2020,1,15,0,1,2020-04-24,2020-04-25,(0-15) Days,1,MEIJ llc,1930766487.0
218,200769623,Lorem,2020,2373.96,15,22,6,3,4,2020,22,3,2020,1,28,0,1,2020-04-06,2020-04-07,(0-15) Days,1,WAL-MAR corporation,1930678573.0
219,200772670,Lorem,2020,13986.23,15,5,20,3,3,2020,5,3,2020,1,33,0,1,2020-03-20,2020-03-21,(0-15) Days,1,ASSOCIAT corporation,1930607037.0
220,200418007,Lorem,2020,1573.7,15,4,19,3,3,2020,4,3,2020,1,15,0,1,2020-03-19,2020-03-20,(0-15) Days,1,AM co,1930581359.0
221,200772670,Lorem,2020,29309.78,15,30,14,3,4,2020,30,3,2020,1,33,0,1,2020-04-14,2020-04-15,(0-15) Days,1,ASSOCIAT corporation,1930719864.0
222,200769623,Lorem,2020,59987.74,15,23,7,3,4,2020,23,3,2020,1,28,0,1,2020-04-07,2020-04-08,(0-15) Days,1,WAL-MAR systems,1930682065.0
223,200806580,Lorem,2020,8369.01,15,22,6,3,4,2020,22,3,2020,1,15,0,1,2020-04-06,2020-04-07,(0-15) Days,1,BE in,1930683411.0
224,200416837,Lorem,2020,14068.08,10,1,11,4,4,2020,30,4,2020,1,30,0,1,2020-04-11,2020-04-12,(0-15) Days,1,DEC us,1930839294.0
225,200148860,Lorem,2020,4711.83,65,14,18,4,6,2020,14,4,2020,1,27,0,-30,2020-06-18,2020-05-19,(< 0) Days,0,DOLLA us,1930783066.0
226,200769623,Lorem,2020,13709.43,15,6,21,3,3,2020,6,3,2020,1,28,0,1,2020-03-21,2020-03-22,(0-15) Days,1,WAL-MAR llc,1930604242.0
227,2,Lorem,2020,11625.12,35,6,10,3,4,2020,6,3,2020,1,26,0,11,2020-04-10,2020-04-21,(0-15) Days,1,KRAFT  trust,1930598210.0
228,200769623,Lorem,2020,3476.72,15,4,19,4,4,2020,4,4,2020,1,28,0,1,2020-04-19,2020-04-20,(0-15) Days,1,WAL-MAR ,1930745437.0
229,200792734,Lorem,2020,110451.14,15,27,11,3,4,2020,27,3,2020,1,15,0,1,2020-04-11,2020-04-12,(0-15) Days,1,MDV/ systems,1930711117.0
230,200704045,Lorem,2020,21873.67,15,15,30,4,4,2020,15,4,2020,1,15,0,1,2020-04-30,2020-05-01,(0-15) Days,1,RA llc,1930789500.0
231,200707822,Lorem,2020,91338.68,15,12,27,3,3,2020,12,3,2020,1,15,0,1,2020-03-27,2020-03-28,(0-15) Days,1,PUBLI us,1930642832.0
232,200769623,Lorem,2020,25129.09,15,28,14,2,3,2020,28,2,2020,1,28,0,1,2020-03-14,2020-03-15,(0-15) Days,1,WAL-MAR corp,1930581321.0
233,200794332,Lorem,2020,390.15,15,20,4,3,4,2020,20,3,2020,1,17,0,1,2020-04-04,2020-04-05,(0-15) Days,1,COST ,1930671077.0
234,200705372,Lorem,2020,63289.53,15,10,25,3,3,2020,10,3,2020,1,15,0,1,2020-03-25,2020-03-26,(0-15) Days,1,FR corporation,1930629590.0
235,200723794,Lorem,2020,99086.32,15,18,3,4,5,2020,18,4,2020,1,15,0,1,2020-05-03,2020-05-04,(0-15) Days,1,MID MO systems,1930799957.0
236,200418007,Lorem,2020,6160.6,15,4,19,3,3,2020,4,3,2020,1,15,0,1,2020-03-19,2020-03-20,(0-15) Days,1,AM in,1930581061.0
237,200726979,Lorem,2020,526.97,15,20,4,3,4,2020,20,3,2020,1,15,0,1,2020-04-04,2020-04-05,(0-15) Days,1,BJ'S  us,1930675917.0
238,200759878,Lorem,2020,95272.97,45,27,12,2,4,2020,27,2,2020,1,42,0,-5,2020-04-12,2020-04-07,(< 0) Days,0,SA corp,1930577307.0
239,200418007,Lorem,2020,554.41,15,8,23,4,4,2020,8,4,2020,1,15,0,1,2020-04-23,2020-04-24,(0-15) Days,1,AM co,1930743934.0
240,200763814,Lorem,2020,4473.36,15,5,20,3,3,2020,5,3,2020,1,15,0,1,2020-03-20,2020-03-21,(0-15) Days,1,SYSCO F co,1930611035.0
241,200418007,Lorem,2020,1765.44,65,6,10,4,6,2020,6,4,2020,1,27,0,-30,2020-06-10,2020-05-11,(< 0) Days,0,AM us,1930752249.0
242,200230690,Lorem,2020,1445.9,10,16,26,4,4,2020,21,4,2020,1,30,0,1,2020-04-26,2020-04-27,(0-15) Days,1,DECA ,1930804490.0
243,200793830,Lorem,2020,18479.62,15,25,9,3,4,2020,25,3,2020,1,15,0,1,2020-04-09,2020-04-10,(0-15) Days,1,M corporation,1930702076.0
244,200418007,Lorem,2020,9957.24,65,23,27,3,5,2020,23,3,2020,1,27,0,-30,2020-05-27,2020-04-27,(< 0) Days,0,AM associates,1930686908.0
245,200726979,Lorem,2020,33.18,15,17,2,4,5,2020,17,4,2020,1,15,0,1,2020-05-02,2020-05-03,(0-15) Days,1,BJ'S  us,1930798232.0
246,200762950,Lorem,2020,96085.71,15,21,5,3,4,2020,21,3,2020,1,15,0,1,2020-04-05,2020-04-06,(0-15) Days,1,HAR associates,1930671270.0
247,200780383,Lorem,2020,120599.76,15,2,17,4,4,2020,2,4,2020,1,15,0,1,2020-04-17,2020-04-18,(0-15) Days,1,MEIJ trust,1930730719.0
248,200759878,Lorem,2020,17185.18,15,23,7,3,4,2020,23,3,2020,1,28,0,1,2020-04-07,2020-04-08,(0-15) Days,1,SA associates,1930683158.0
249,200769623,Lorem,2020,14518.89,15,3,18,4,4,2020,3,4,2020,1,28,0,1,2020-04-18,2020-04-19,(0-15) Days,1,WAL-MAR in,1930724974.0
250,200769623,Lorem,2020,16965.92,15,16,1,4,5,2020,16,4,2020,1,28,0,1,2020-05-01,2020-05-02,(0-15) Days,1,WAL-MAR trust,1930788333.0
251,200780383,Lorem,2020,25455.14,15,29,14,4,5,2020,29,4,2020,1,15,0,1,2020-05-14,2020-05-15,(0-15) Days,1,MEIJ ,1930837670.0
252,200794332,Lorem,2020,14457.45,15,23,7,3,4,2020,23,3,2020,1,17,0,1,2020-04-07,2020-04-08,(0-15) Days,1,COST associates,1930686066.0
253,200769623,Lorem,2020,51202.33,15,26,10,3,4,2020,26,3,2020,1,28,0,1,2020-04-10,2020-04-11,(0-15) Days,1,WAL-MAR llc,1930705518.0
254,200712105,Lorem,2020,20125.71,15,24,9,4,5,2020,24,4,2020,1,15,0,1,2020-05-09,2020-05-10,(0-15) Days,1,WALG in,1930825503.0
255,200743996,Lorem,2020,136141.17,15,1,16,4,4,2020,1,4,2020,1,15,0,1,2020-04-16,2020-04-17,(0-15) Days,1,STATER  in,1930725714.0
256,200726979,Lorem,2020,811.54,15,11,26,3,3,2020,11,3,2020,1,15,0,1,2020-03-26,2020-03-27,(0-15) Days,1,BJ'S  llc,1930630058.0
257,200580232,Lorem,2020,25961.25,10,8,18,3,3,2020,8,3,2020,1,8,0,1,2020-03-18,2020-03-19,(0-15) Days,1,INTERR associates,1930617604.0
258,200769623,Lorem,2020,388.29,15,27,11,3,4,2020,27,3,2020,1,28,0,1,2020-04-11,2020-04-12,(0-15) Days,1,WAL-MAR llc,1930708508.0
259,200707822,Lorem,2020,87869.17,15,29,13,3,4,2020,29,3,2020,1,15,0,1,2020-04-13,2020-04-14,(0-15) Days,1,PUBLI ,1930715916.0
260,200769623,Lorem,2020,17180.29,15,2,17,4,4,2020,2,4,2020,1,28,0,1,2020-04-17,2020-04-18,(0-15) Days,1,WAL-MAR ,1930732143.0
261,200778998,Lorem,2020,26261.74,15,13,28,4,4,2020,13,4,2020,1,15,0,1,2020-04-28,2020-04-29,(0-15) Days,1,CE co,1930778105.0
262,200704858,Lorem,2020,20130.97,15,2,17,4,4,2020,2,4,2020,1,15,0,1,2020-04-17,2020-04-18,(0-15) Days,1,WAKE us,1930731806.0
263,200739006,Lorem,2020,30906.53,15,3,18,3,3,2020,3,3,2020,1,15,0,1,2020-03-18,2020-03-19,(0-15) Days,1,AL in,1930592911.0
264,200744019,Lorem,2020,1851.37,15,2,17,5,5,2020,2,5,2020,1,15,0,1,2020-05-17,2020-05-18,(0-15) Days,1,TARG us,1930846466.0
265,200794332,Lorem,2020,9022.93,15,6,21,3,3,2020,6,3,2020,1,17,0,1,2020-03-21,2020-03-22,(0-15) Days,1,COST associates,1930607424.0
266,200759878,Lorem,2020,106984.61,15,24,9,4,5,2020,24,4,2020,1,28,0,1,2020-05-09,2020-05-10,(0-15) Days,1,SA in,1930819774.0
267,200769623,Lorem,2020,46889.88,15,27,11,3,4,2020,27,3,2020,1,28,0,1,2020-04-11,2020-04-12,(0-15) Days,1,WAL-MAR in,1930707495.0
268,200875006,Lorem,2020,62804.56,15,27,11,3,4,2020,27,3,2020,1,15,0,1,2020-04-11,2020-04-12,(0-15) Days,1,KROGER corp,1930703612.0
269,140104409,Lorem,2020,145606.21560000003,10,26,5,3,4,2020,26,3,2020,0,4,0,10,2020-04-05,2020-04-15,(0-15) Days,1,LOB systems,2960624448.0
270,200704045,Lorem,2020,49941.27,15,2,17,5,5,2020,2,5,2020,1,15,0,1,2020-05-17,2020-05-18,(0-15) Days,1,RA llc,1930849986.0
271,100013928,Lorem,2020,4302.33,15,28,13,4,5,2020,28,4,2020,1,15,0,1,2020-05-13,2020-05-14,(0-15) Days,1,HT HAC llc,1930817993.0
272,200772595,Lorem,2020,81499.84,15,4,19,3,3,2020,4,3,2020,1,15,0,1,2020-03-19,2020-03-20,(0-15) Days,1,SAFEW corporation,1930581585.0
273,200726979,Lorem,2020,99.19,15,26,11,4,5,2020,26,4,2020,1,15,0,1,2020-05-11,2020-05-12,(0-15) Days,1,BJ'S  llc,1930829258.0
274,200769623,Lorem,2020,629.67,15,2,17,3,3,2020,2,3,2020,1,28,0,1,2020-03-17,2020-03-18,(0-15) Days,1,WAL-MAR associates,1930585183.0
275,200784489,Lorem,2020,55085.29,15,1,16,4,4,2020,1,4,2020,1,15,0,1,2020-04-16,2020-04-17,(0-15) Days,1,GE llc,1930724338.0
276,200875006,Lorem,2020,2646.76,15,1,16,4,4,2020,1,4,2020,1,15,0,1,2020-04-16,2020-04-17,(0-15) Days,1,KROGER co,1930730571.0
277,200726979,Lorem,2020,656.95,15,6,21,3,3,2020,6,3,2020,1,15,0,1,2020-03-21,2020-03-22,(0-15) Days,1,BJ'S  co,1930611333.0
278,200769623,Lorem,2020,13065.2,15,15,30,3,3,2020,15,3,2020,1,28,0,1,2020-03-30,2020-03-31,(0-15) Days,1,WAL-MAR corp,1930653726.0
279,200778870,Lorem,2020,8424.09,15,17,1,3,4,2020,17,3,2020,1,15,0,1,2020-04-01,2020-04-02,(0-15) Days,1,C foundation,1930666059.0
280,200769623,Lorem,2020,3797.1,15,29,15,2,3,2020,29,2,2020,1,28,0,1,2020-03-15,2020-03-16,(0-15) Days,1,WAL-MAR corp,1930584528.0
281,200720238,Lorem,2020,23094.35,15,5,20,5,5,2020,5,5,2020,1,15,0,1,2020-05-20,2020-05-21,(0-15) Days,1,WOODM foundation,1930853625.0
282,200769623,Lorem,2020,51935.92,15,25,9,3,4,2020,25,3,2020,1,28,0,1,2020-04-09,2020-04-10,(0-15) Days,1,WAL-MAR corporation,1930700185.0
283,200744019,Lorem,2020,8978.48,15,17,1,3,4,2020,17,3,2020,1,15,0,1,2020-04-01,2020-04-02,(0-15) Days,1,TARG ,1930655143.0
284,200704858,Lorem,2020,101756.59,15,14,29,4,4,2020,14,4,2020,1,15,0,1,2020-04-29,2020-04-30,(0-15) Days,1,WAKE in,1930780285.0
285,200148860,Lorem,2020,4736.4,65,4,8,3,5,2020,4,3,2020,1,27,0,-30,2020-05-08,2020-04-08,(< 0) Days,0,DOLLA corporation,1930594141.0
286,200769623,Lorem,2020,42357.5,15,19,3,3,4,2020,19,3,2020,1,28,0,1,2020-04-03,2020-04-04,(0-15) Days,1,WAL-MAR corporation,1930671207.0
287,200769623,Lorem,2020,3934.59,15,5,20,5,5,2020,5,5,2020,1,28,0,1,2020-05-20,2020-05-21,(0-15) Days,1,WAL-MAR systems,1930849938.0
288,200126819,Lorem,2020,31276.68,15,6,21,3,3,2020,6,3,2020,1,15,0,1,2020-03-21,2020-03-22,(0-15) Days,1,MCLANE co,1930611020.0
289,200744019,Lorem,2020,16664.9,15,16,1,4,5,2020,16,4,2020,1,15,0,1,2020-05-01,2020-05-02,(0-15) Days,1,TARG co,1930784320.0
290,200726979,Lorem,2020,681.19,15,6,21,5,5,2020,6,5,2020,1,15,0,1,2020-05-21,2020-05-22,(0-15) Days,1,BJ'S  ,1930861914.0
291,200418007,Lorem,2020,5272.64,15,15,30,4,4,2020,15,4,2020,1,15,0,1,2020-04-30,2020-05-01,(0-15) Days,1,AM llc,1930779675.0
292,200726979,Lorem,2020,221.6,15,12,27,4,4,2020,12,4,2020,1,15,0,1,2020-04-27,2020-04-28,(0-15) Days,1,BJ'S  systems,1930777971.0
293,200704858,Lorem,2020,48605.07,15,28,14,2,3,2020,28,2,2020,1,15,0,1,2020-03-14,2020-03-15,(0-15) Days,1,WAKE systems,1930580614.0
294,200769623,Lorem,2020,38109.55,15,28,13,4,5,2020,28,4,2020,1,28,0,1,2020-05-13,2020-05-14,(0-15) Days,1,WAL-MAR co,1930831629.0
295,200759878,Lorem,2020,34649.91,15,20,4,3,4,2020,20,3,2020,1,28,0,1,2020-04-04,2020-04-05,(0-15) Days,1,SA associates,1930673662.0
296,200230690,Lorem,2020,1388.5,23,1,24,5,5,2020,5,5,2020,1,32,0,1,2020-05-24,2020-05-25,(0-15) Days,1,DECA associates,1930856779.0
297,200230690,Lorem,2020,913.12,23,16,9,4,5,2020,21,4,2020,1,32,0,1,2020-05-09,2020-05-10,(0-15) Days,1,DECA us,1930807911.0
298,200743123,Lorem,2020,74640.47,15,9,24,4,4,2020,9,4,2020,1,15,0,1,2020-04-24,2020-04-25,(0-15) Days,1,KROGER us,1930763950.0
299,200769369,Lorem,2020,65569.87,15,4,19,4,4,2020,4,4,2020,1,15,0,1,2020-04-19,2020-04-20,(0-15) Days,1,DI us,1930743588.0
300,200463411,Lorem,2020,56112.0,15,6,21,3,3,2020,6,3,2020,1,15,0,1,2020-03-21,2020-03-22,(0-15) Days,1,GREE corporation,1930606681.0
301,200769623,Lorem,2020,48632.43,15,22,6,3,4,2020,22,3,2020,1,28,0,1,2020-04-06,2020-04-07,(0-15) Days,1,WAL-MAR systems,1930682040.0
302,200769623,Lorem,2020,46694.8,15,9,24,5,5,2020,9,5,2020,1,28,0,1,2020-05-24,2020-05-25,(0-15) Days,1,WAL-MAR in,1930880246.0
303,200769623,Lorem,2020,6278.88,15,9,24,3,3,2020,9,3,2020,1,28,0,1,2020-03-24,2020-03-25,(0-15) Days,1,WAL-MAR corporation,1930624791.0
304,200743123,Lorem,2020,56958.58,15,6,21,4,4,2020,6,4,2020,1,15,0,1,2020-04-21,2020-04-22,(0-15) Days,1,KROGER systems,1930751122.0
305,200762950,Lorem,2020,84775.99,15,15,30,4,4,2020,15,4,2020,1,15,0,1,2020-04-30,2020-05-01,(0-15) Days,1,HAR co,1930780887.0
306,200769623,Lorem,2020,51643.16,15,20,4,3,4,2020,20,3,2020,1,28,0,1,2020-04-04,2020-04-05,(0-15) Days,1,WAL-MAR systems,1930673972.0
307,200129450,Lorem,2020,76051.2,30,7,7,4,5,2020,7,4,2020,1,24,0,1,2020-05-07,2020-05-08,(0-15) Days,1,NU corporation,1930756301.0
308,200772595,Lorem,2020,28450.02,15,30,15,4,5,2020,30,4,2020,1,15,0,1,2020-05-15,2020-05-16,(0-15) Days,1,SAFEW ,1930845525.0
309,200729290,Lorem,2020,91676.23,15,8,23,3,3,2020,8,3,2020,1,15,0,1,2020-03-23,2020-03-24,(0-15) Days,1,KROGER trust,1930623341.0
310,200780383,Lorem,2020,20091.8,15,1,16,4,4,2020,1,4,2020,1,15,0,1,2020-04-16,2020-04-17,(0-15) Days,1,MEIJ us,1930732435.0
311,200769623,Lorem,2020,6423.74,15,17,2,4,5,2020,17,4,2020,1,28,0,1,2020-05-02,2020-05-03,(0-15) Days,1,WAL-MAR us,1930797438.0
312,200783734,Lorem,2020,94601.45,15,4,19,3,3,2020,4,3,2020,1,15,0,1,2020-03-19,2020-03-20,(0-15) Days,1,FAREW associates,1930598172.0
313,200759878,Lorem,2020,8114.14,65,16,20,3,5,2020,16,3,2020,1,27,0,-21,2020-05-20,2020-04-29,(< 0) Days,0,SA llc,1930653657.0
314,200739006,Lorem,2020,21545.25,15,15,30,4,4,2020,15,4,2020,1,15,0,1,2020-04-30,2020-05-01,(0-15) Days,1,AL corp,1930766891.0
315,200762301,Lorem,2020,19755.82,15,22,7,4,5,2020,22,4,2020,1,20,0,1,2020-05-07,2020-05-08,(0-15) Days,1,C&S WH corp,1930810635.0
316,200769623,Lorem,2020,37113.61,15,18,3,4,5,2020,18,4,2020,1,28,0,1,2020-05-03,2020-05-04,(0-15) Days,1,WAL-MAR in,1930800262.0
317,100031704,Lorem,2020,117474.74,15,3,18,4,4,2020,3,4,2020,1,15,0,1,2020-04-18,2020-04-19,(0-15) Days,1,DELHAIZE llc,1930746715.0
318,100031704,Lorem,2020,72829.51,15,2,17,4,4,2020,2,4,2020,1,15,0,1,2020-04-17,2020-04-18,(0-15) Days,1,DELHAIZE corp,1930735238.0
319,100031704,Lorem,2020,22692.09,15,9,24,4,4,2020,9,4,2020,1,15,0,1,2020-04-24,2020-04-25,(0-15) Days,1,DELHAIZE us,1930768182.0
